Day number, Number of animals, Number of plants, Number of empty cells, Most popular genome, Average energy, Average number of children, Average lifespan of dead animals
147,2652,490,1238,[7, 3, 0],44.09,17.38,6.29,
148,2644,497,1226,[2, 5, 1],44.43,17.54,6.29,
149,2652,489,1227,[5, 1, 0],44.56,17.67,6.29,
150,2645,491,1229,[2, 7, 1],44.91,17.8,6.29,
151,2651,492,1240,[2, 7, 1],45.03,17.9,6.29,
152,2641,473,1272,[3, 6, 6],45.52,18.01,6.31,
153,2647,483,1270,[6, 2, 5],45.61,18.08,6.31,
154,2637,489,1225,[6, 2, 5],46.0,18.23,6.32,
155,2634,480,1225,[2, 7, 1],46.32,18.42,6.31,
156,2660,500,1226,[6, 2, 5],46.03,18.37,6.31,
157,2652,514,1184,[2, 7, 1],46.35,18.53,6.32,
158,2642,520,1210,[3, 4, 6],46.74,18.66,6.33,
159,2664,524,1207,[3, 4, 6],46.57,18.62,6.33,
160,2681,514,1207,[3, 3, 5],46.53,18.6,6.34,
161,2667,499,1193,[3, 4, 6],47.05,18.84,6.33,
162,2640,508,1192,[2, 6, 7],47.74,19.11,6.34,
163,2614,498,1221,[3, 2, 5],48.49,19.43,6.34,
164,2579,494,1204,[6, 6, 0],49.43,19.75,6.35,
165,2587,495,1229,[5, 5, 1],49.53,19.84,6.35,
166,2590,484,1208,[5, 5, 1],49.78,19.92,6.35,
167,2596,482,1235,[5, 5, 1],49.93,20.01,6.35,
168,2612,483,1231,[5, 5, 1],49.86,20.04,6.35,
169,2621,492,1217,[2, 0, 5],49.9,20.1,6.35,
170,2629,489,1223,[1, 4, 4],50.01,20.17,6.35,
171,2640,495,1232,[1, 4, 4],50.01,20.2,6.35,
172,2656,493,1216,[1, 4, 4],49.95,20.18,6.36,
173,2675,478,1208,[2, 6, 1],49.88,20.18,6.36,
174,2690,490,1209,[0, 3, 5],49.77,20.15,6.36,
175,2688,486,1216,[0, 6, 4],50.04,20.32,6.36,
176,2697,494,1208,[0, 6, 4],50.06,20.38,6.36,
177,2681,485,1194,[3, 6, 5],50.6,20.61,6.36,
178,2675,489,1210,[3, 6, 5],50.92,20.77,6.37,
179,2685,484,1210,[0, 3, 5],50.97,20.81,6.37,
180,2674,484,1211,[0, 3, 5],51.4,20.95,6.38,
181,2653,467,1240,[0, 3, 5],52.1,21.25,6.37,
182,2652,484,1205,[0, 3, 5],52.29,21.33,6.38,
183,2643,464,1220,[0, 3, 5],52.77,21.51,6.39,
184,2630,474,1227,[0, 3, 5],53.23,21.69,6.39,
185,2616,481,1227,[5, 1, 7],53.74,21.94,6.39,
186,2587,474,1199,[1, 4, 4],54.62,22.28,6.4,
187,2582,475,1253,[1, 4, 4],54.99,22.46,6.4,
188,2563,466,1241,[1, 4, 4],55.7,22.75,6.4,
189,2550,467,1229,[1, 4, 4],56.25,23.01,6.4,
190,2554,471,1268,[1, 4, 4],56.42,23.09,6.4,
191,2583,473,1230,[1, 4, 4],56.05,22.92,6.41,
192,2582,478,1221,[1, 5, 6],56.32,23.0,6.42,
193,2613,487,1244,[1, 5, 6],55.87,22.83,6.43,
194,2624,491,1222,[1, 5, 6],55.86,22.83,6.43,
195,2605,494,1216,[1, 5, 6],56.5,23.11,6.43,
196,2582,501,1207,[1, 5, 6],57.24,23.45,6.43,
197,2577,498,1237,[1, 5, 6],57.62,23.6,6.44,
198,2556,495,1237,[1, 2, 2],58.38,23.85,6.44,
199,2562,487,1256,[5, 5, 1],58.55,23.9,6.45,
200,2578,485,1234,[1, 5, 6],58.46,23.81,6.46,
201,2584,513,1223,[1, 5, 6],58.48,23.91,6.45,
202,2573,503,1242,[0, 3, 5],59.03,24.17,6.45,
203,2591,500,1234,[0, 3, 5],58.89,24.16,6.45,
204,2596,495,1196,[1, 5, 6],59.05,24.25,6.44,
205,2597,507,1205,[1, 5, 6],59.24,24.39,6.44,
206,2604,519,1207,[1, 5, 6],59.29,24.44,6.45,
207,2606,505,1205,[1, 5, 6],59.54,24.55,6.45,
208,2613,499,1228,[1, 5, 6],59.66,24.62,6.45,
209,2611,495,1224,[1, 5, 6],59.97,24.79,6.44,
210,2596,490,1206,[1, 5, 6],60.59,25.06,6.44,
211,2588,483,1222,[1, 5, 6],61.06,25.21,6.45,
212,2582,496,1206,[3, 6, 4],61.41,25.37,6.45,
213,2586,491,1190,[3, 6, 4],61.59,25.47,6.45,
214,2574,487,1209,[5, 5, 1],62.16,25.7,6.45,
215,2593,496,1216,[6, 6, 2],61.93,25.65,6.45,
216,2583,487,1227,[6, 6, 2],62.46,25.73,6.47,
217,2612,497,1229,[3, 4, 6],61.99,25.53,6.47,
218,2605,501,1230,[7, 4, 2],62.38,25.67,6.47,
219,2594,502,1196,[2, 5, 2],62.9,25.92,6.47,
220,2571,519,1195,[2, 5, 2],63.66,26.26,6.48,
221,2566,521,1199,[7, 2, 5],64.04,26.39,6.48,
222,2533,525,1207,[2, 5, 2],65.14,26.83,6.48,
223,2531,527,1206,[2, 7, 5],65.47,26.94,6.48,
224,2539,531,1196,[2, 7, 5],65.53,26.94,6.49,
225,2552,525,1202,[2, 7, 2],65.5,26.92,6.49,
226,2553,525,1191,[2, 7, 2],65.75,27.06,6.49,
227,2583,533,1189,[1, 0, 6],65.22,26.87,6.49,
228,2579,531,1197,[5, 5, 5],65.59,27.05,6.49,
229,2568,528,1188,[5, 5, 5],66.15,27.3,6.49,
230,2559,534,1176,[5, 5, 5],66.63,27.53,6.49,
231,2534,523,1192,[0, 3, 5],67.61,27.91,6.49,
232,2503,515,1210,[0, 3, 5],68.77,28.38,6.49,
