Day number, Number of animals, Number of plants, Number of empty cells, Most popular genome, Average energy, Average number of children, Average lifespan of dead animals
46,13320,2415,4608,[3, 6, 0, 4, 5, 1, 0, 2, 5, 7, 0, 7],6.63,1.65,5.29,
47,13338,2406,4544,[5, 0, 7, 2, 3, 0, 4, 0, 0, 7, 5, 2],6.66,1.63,5.3,
48,13363,2418,4571,[1, 7, 4, 6, 2, 2, 3, 4, 2, 2, 3, 2],6.66,1.63,5.3,
49,13399,2425,4517,[1, 7, 4, 6, 2, 2, 3, 4, 2, 2, 3, 2],6.65,1.63,5.3,
50,13417,2390,4531,[1, 7, 4, 6, 2, 2, 3, 4, 2, 2, 3, 2],6.69,1.62,5.3,
51,13395,2363,4553,[1, 7, 4, 6, 2, 2, 3, 4, 2, 2, 3, 2],6.74,1.63,5.3,
52,13399,2374,4553,[1, 7, 4, 6, 2, 2, 3, 4, 2, 2, 3, 2],6.76,1.62,5.31,
53,13462,2378,4551,[1, 7, 4, 6, 2, 2, 3, 4, 2, 2, 3, 2],6.74,1.62,5.31,
54,13495,2355,4511,[1, 7, 4, 6, 2, 2, 3, 4, 2, 2, 3, 2],6.76,1.62,5.31,
55,13425,2360,4505,[1, 7, 4, 6, 2, 2, 3, 4, 2, 2, 3, 2],6.81,1.62,5.31,
56,13424,2373,4442,[0, 6, 5, 4, 0, 7, 2, 6, 2, 2, 0, 0],6.82,1.62,5.31,
57,13511,2332,4507,[0, 6, 5, 4, 0, 7, 2, 6, 2, 2, 0, 0],6.83,1.61,5.31,
58,13542,2314,4489,[0, 6, 5, 4, 0, 7, 2, 6, 2, 2, 0, 0],6.84,1.61,5.31,
59,13506,2322,4459,[0, 6, 5, 4, 0, 7, 2, 6, 2, 2, 0, 0],6.85,1.61,5.31,
60,13598,2321,4464,[3, 3, 1, 7, 5, 1, 2, 4, 7, 6, 5, 3],6.81,1.62,5.31,
61,13639,2311,4481,[3, 3, 1, 7, 5, 1, 2, 4, 7, 6, 5, 3],6.81,1.62,5.31,
62,13709,2285,4455,[3, 3, 1, 7, 5, 1, 2, 4, 7, 6, 5, 3],6.79,1.6,5.32,
63,13711,2269,4464,[3, 4, 7, 7, 7, 7, 5, 0, 3, 5, 1, 7],6.81,1.61,5.32,
64,13700,2237,4505,[6, 6, 2, 5, 0, 7, 2, 6, 7, 6, 6, 4],6.83,1.6,5.32,
65,13791,2205,4478,[6, 6, 2, 5, 0, 7, 2, 6, 7, 6, 6, 4],6.81,1.6,5.32,
66,13828,2194,4502,[6, 6, 2, 5, 0, 7, 2, 6, 7, 6, 6, 4],6.8,1.6,5.32,
67,13820,2195,4461,[6, 6, 2, 5, 0, 7, 2, 6, 7, 6, 6, 4],6.8,1.58,5.33,
68,13832,2173,4496,[6, 6, 2, 5, 0, 7, 2, 6, 7, 6, 6, 4],6.79,1.58,5.33,
69,13909,2149,4487,[6, 0, 7, 6, 0, 4, 5, 1, 6, 4, 3, 5],6.77,1.59,5.33,
70,13930,2152,4465,[6, 0, 7, 6, 0, 4, 5, 1, 6, 4, 3, 5],6.75,1.59,5.33,
71,13958,2146,4443,[3, 3, 2, 2, 7, 1, 6, 0, 1, 6, 3, 5],6.73,1.6,5.33,
72,13855,2120,4471,[6, 3, 4, 2, 7, 3, 2, 4, 6, 0, 7, 2],6.79,1.58,5.33,
73,13867,2114,4495,[5, 6, 0, 5, 4, 0, 7, 7, 4, 1, 3, 5],6.77,1.6,5.33,
74,13929,2115,4482,[5, 6, 0, 5, 4, 0, 7, 7, 4, 1, 3, 5],6.73,1.6,5.34,
75,13875,2093,4494,[5, 5, 3, 3, 3, 5, 1, 2, 7, 0, 4, 6],6.76,1.58,5.34,
76,13905,2094,4514,[0, 3, 0, 7, 0, 6, 5, 5, 5, 4, 2, 5],6.74,1.59,5.34,
77,13843,2101,4487,[0, 3, 0, 7, 0, 6, 5, 5, 5, 4, 2, 5],6.76,1.58,5.34,
