Number of animals, Number of plants, Number of empty cells, Most popular genome, Average energy, Average number of children, Average lifespan of dead animals
40,30,163,[4, 3, 1, 2, 1, 3, 1, 4, 0, 0, 1, 0, 3, 2],10.0,0.0,-1.0,
45,39,157,[4, 3, 1, 2, 1, 3, 1, 4, 0, 0, 1, 0, 3, 2],9.07,0.22,-1.0,
51,44,147,[5, 7, 1, 1, 6, 6, 7, 6, 0, 5, 5, 3, 4, 6],8.69,0.43,-1.0,
48,51,138,[3, 5, 7, 6, 5, 1, 6, 1, 3, 7, 1, 2, 4, 4],9.6,0.33,2.0,
47,55,137,[3, 5, 7, 6, 5, 1, 6, 1, 3, 7, 1, 2, 4, 4],10.74,0.3,2.29,
50,63,128,[3, 5, 7, 6, 5, 1, 6, 1, 3, 7, 1, 2, 4, 4],10.28,0.4,2.29,
